666 821 80
7252 815 88
655 822 80
989 688 82
718 820 70
1172 774 75
722 763 80
1072 805 77
5431 12157 75
1470 851 82
695 849 75
10496 719 75
771 790 73
1530 751 77
6176 805 75
1044 814 77
665 819 80
907 830 80
821 847 80
1171 2954 75
844 1082 86
5380 14380 86
750 1180 86
1176 872 62
7888 878 84
1056 804 86
734 720 86
1012 688 72
804 744 70
998 771 82
673 828 75
816 692 80
671 769 68
1012 728 77
4987 10444 70
999 880 82
724 692 71
6209 805 84
745 939 80
1029 752 82
725 824 66
871 713 77
658 826 79
914 853 77
6410 817 75
1042 746 80
672 830 78
7269 24714 79
776 952 82
990 870 98
710 702 74
1206 864 86
766 856 84
944 846 84
852 836 82
950 870 84
698 772 80
7158 758 84
746 910 82
1076 736 86
5154 11654 92
970 1088 74
696 880 82
984 836 84
810 884 90
1030 750 76
658 868 70
5210 780 80
688 830 75
916 841 82
7057 798 73
930 820 75
681 736 80
957 10607 79
760 903 73
955 876 77
698 808 89
1216 872 88
814 936 60
1036 866 70
5860 836 62
1074 916 86
794 758 58
5828 688 86
740 841 82
967 744 77
676 12850 115
1228 1102 66
756 1030 86
1324 834 114
829 824 80
1000 679 77
704 738 73
1150 744 68
717 677 78
916 866 82
727 728 82
1091 824 73
696 851 80
998 10005 76
865 987 78
1041 690 82
667 813 80
803 680 79
681 795 75
894 870 77
764 722 75
1012 897 77
702 851 73
1016 830 80
851 853 79
1446 686 75
662 11024 75
1214 932 70
714 920 82
1084 792 74
868 704 82
1002 1010 84
768 856 70
1060 840 84
864 868 82
1004 692 82
677 891 82
878 832 80
717 726 78
1026 9899 75
820 907 80
908 814 73
661 830 75
739 748 79
672 920 77
1033 677 75
697 809 77
1108 644 77
699 814 75
1007 748 82
793 711 75
963 824 77
714 10178 80
1161 953 75
686 795 73
922 920 82
695 826 82
1104 866 84
726 868 110
984 884 84
860 890 112
976 796 62
770 840 58
842 838 66
792 704 84
994 11742 86
744 1112 82
909 822 75
665 834 80
968 845 78
859 872 78
1019 677 82
714 809 78
738 794 80
710 891 80
1021 671 75
841 734 77
955 1002 82
708 10630 75
1048 1029 78
728 830 75
977 746 75
662 849 77
860 820 79
671 675 73
976 776 77
882 2154 112
830 1486 112
754 768 60
786 920 58
710 874 60
1022 12510 88
764 1014 74
1146 786 74
714 746 84
1042 803 84
786 792 77
913 824 75
658 734 71
910 838 78
671 987 75
1029 726 77
768 849 82
996 703 77
663 10091 68
996 903 73
819 878 86
1033 702 82
656 832 78
1105 795 80
699 713 80
1002 832 77
878 684 77
931 753 73
702 984 75
936 830 74
890 752 68
1016 11252 72
764 1008 84
1162 750 86
706 768 82
1150 744 94
832 27160 86
1006 853 73
675 897 75
732 805 73
710 809 80
1023 732 75
658 830 73
1160 807 86
660 10835 73
979 952 71
730 757 75
967 807 73
718 765 75
1055 784 80
676 790 75
958 746 80
711 747 82
1049 759 77
663 686 77
960 749 75
837 732 75
911 10245 77
676 857 75
948 818 90
770 816 110
1044 712 58
766 780 110
1050 724 112
750 680 86
1048 736 58
852 692 64
1020 816 112
730 671 80
1059 780 73
693 11385 75
1419 857 80
798 724 73
910 949 78
721 803 75
936 778 73
855 962 75
1007 709 80
673 807 82
801 696 73
685 717 75
958 715 75
799 690 82
905 8838 73
662 987 75
788 786 82
688 782 75
1002 669 77
712 789 75
1158 1026 82
752 842 86
1048 784 60
874 672 60
1012 818 88
732 746 60
1120 862 86
818 11356 86
986 939 75
764 851 77
1057 667 70
661 690 75
961 723 73
780 713 78
901 769 82
675 678 75
796 761 78
664 796 70
992 745 80
751 770 80
996 10038 86
667 949 75
1008 755 90
858 711 75
953 866 73
661 797 73
797 801 66
702 803 80
984 761 75
795 786 75
971 667 80
758 868 80
1076 700 82
832 10306 84
946 984 84
700 704 84
876 814 86
734 792 88
1016 798 86
942 811 84
993 648 78
651 717 75
1074 682 78
692 816 80
947 792 82
665 696 75
1110 10149 84
676 958 78
931 815 75
849 763 73
972 836 71
705 793 73
1354 694 83
725 855 75
957 770 82
753 665 80
954 755 75
719 780 80
1009 811 75
840 10306 83
1001 784 84
711 847 78
1092 849 82
732 814 60
984 760 82
820 716 84
1006 822 86
760 902 84
978 892 62
922 806 112
1046 698 84
752 822 84
850 7998 80
677 893 75
968 650 90
818 677 73
909 784 71
739 797 80
755 711 68
684 797 73
1018 727 82
656 780 75
1082 686 81
712 704 80
1007 711 82
826 8765 75
913 985 75
698 698 75
1031 834 68
677 648 80
896 789 82
678 661 73
1049 928 82
721 742 78
1072 2056 84
934 1458 86
1066 762 88
758 778 86
836 12338 72
714 866 86
1002 786 58
736 734 74
978 786 84
750 791 82
919 799 81
846 788 81
991 648 82
670 771 75
1082 736 80
673 663 75
976 734 77
1021 10174 88
930 960 80
663 725 73
924 782 75
767 780 75
965 650 66
662 788 75
773 780 80
697 841 78
994 654 82
774 713 75
957 826 73
674 794 75
746 10760 82
822 1022 84
1012 684 82
738 810 84
1110 864 70
756 706 84
1012 660 82
826 732 102
1000 945 74
764 690 73
1019 748 75
721 776 78
984 700 82
747 10172 73
995 943 73
667 663 80
953 692 73
856 816 75
1009 679 77
695 732 73
830 780 83
682 659 73
927 786 77
778 755 73
983 717 80
693 782 80
904 10281 75
831 955 88
1046 707 77
683 759 80
798 661 73
702 832 80
1120 666 114
816 800 86
1090 826 114
732 786 86
1118 796 86
834 788 84
1074 664 60
748 40452 58
875 939 77
710 682 77
968 657 75
797 692 77
957 813 78
716 719 80
784 763 75
691 795 76
1011 730 80
664 707 84
1107 650 68
707 656 78
957 21586 77
769 943 68
959 780 75
738 650 68
1071 765 81
678 780 73
963 709 75
738 805 75
1007 705 82
689 748 78
1056 672 86
812 782 92
1054 806 94
746 10838 86
1208 1000 86
758 816 84
992 734 60
878 778 60
895 943 78
724 765 80
1182 840 82
803 849 73
984 755 77
749 795 75
828 703 75
680 688 78
972 10132 83
876 937 78
949 780 82
684 772 75
782 782 80
714 834 75
958 705 77
667 776 75
1096 749 88
694 635 80
957 692 82
834 637 91
1026 859 77
705 11989 80
1179 1058 79
808 914 92
1041 809 143
757 815 136
1148 715 95
726 648 63
955 653 80
888 667 75
902 757 80
661 648 78
847 793 79
677 753 75
957 9589 75
728 958 80
957 667 77
680 642 73
970 734 80
809 673 82
963 794 73
662 849 80
1040 862 78
675 771 73
962 813 77
834 811 77
988 715 80
707 9536 80
768 734 80
740 753 80
901 845 75
676 726 84
924 948 84
770 892 70
972 818 84
822 964 72
1072 750 84
768 944 84
784 684 84
728 669 82
977 9788 77
715 962 75
1039 782 82
667 824 73
933 803 77
767 750 70
974 642 77
701 746 78
1118 673 80
754 679 73
948 774 82
700 638 75
980 790 73
690 9909 80
906 843 80
807 734 80
974 653 75
708 778 75
786 681 82
676 755 80
974 778 70
723 721 75
961 759 75
689 878 80
1062 840 60
824 840 84
1046 10766 114
758 994 58
818 692 86
740 646 84
1034 696 88
830 684 86
916 748 86
715 763 78
724 744 75
733 751 75
942 625 77
661 742 75
789 690 82
660 9317 80
975 830 75
880 612 73
976 813 78
667 634 75
744 753 84
699 661 75
868 826 77
697 721 77
1021 761 71
693 765 75
924 759 82
782 709 75
1009 10239 73
667 828 75
1068 642 73
677 816 75
964 2030 112
780 1202 90
1016 778 84
670 766 58
1022 774 84
906 756 116
1028 754 64
710 802 82
838 630 84
730 11990 82
916 922 77
828 696 80
927 738 75
654 746 75
932 747 77
812 676 75
945 680 82
685 750 75
1082 667 75
672 606 75
957 701 83
791 717 80
951 10394 70
684 941 70
716 746 90
719 776 75
949 625 75
721 807 75
1155 642 93
665 669 75
957 648 82
795 774 75
1070 688 84
736 774 84
1126 756 84
754 9902 84
992 812 82
724 694 84
1098 638 84
700 690 82
992 621 82
849 797 75
1040 619 77
662 747 73
816 652 81
703 625 80
869 736 76
703 627 80
889 9143 73
672 937 78
927 744 78
811 755 79
975 665 73
693 757 75
1073 690 75
655 696 78
943 755 82
806 719 73
954 882 82
702 742 75
897 786 80
828 9917 73
968 868 75
691 768 78
850 738 82
764 724 84
1038 726 110
842 754 60
924 754 86
756 756 84
1110 764 60
770 768 116
1044 722 88
766 760 60
1060 9863 82
658 870 75
958 755 80
790 751 80
901 805 77
683 725 80
1087 736 78
682 736 73
961 692 75
761 740 73
1052 654 71
668 629 70
1330 734 73
788 9286 68
882 937 75
760 648 80
841 750 75
674 757 75
979 615 68
748 740 82
943 750 75
681 669 75
911 753 82
905 1996 73
798 750 82
722 746 82
922 17674 84
796 1308 84
1024 918 62
860 790 60
1030 876 62
726 902 84
1030 908 84
722 908 84
1028 900 84
716 826 82
789 729 80
691 866 79
952 807 82
803 10877 73
896 964 80
708 740 75
1081 772 80
673 746 75
954 623 82
643 740 81
1119 659 75
675 677 73
957 621 77
784 717 75
897 799 71
669 686 75
1091 10153 80
681 945 80
990 677 82
739 762 75
1020 726 84
696 656 84
1016 680 82
832 676 102
966 762 86
710 644 84
842 768 84
718 768 84
922 813 72
790 10105 80
975 880 68
695 709 75
935 623 79
821 617 75
924 759 80
705 652 73
830 818 82
673 694 75
954 742 83
793 772 78
882 745 82
669 713 80
700 10118 80
685 838 71
936 711 82
665 719 73
1070 736 81
655 768 77
863 742 77
819 753 80
980 629 73
688 682 75
1110 692 110
768 720 84
944 762 88
704 11030 86
1028 980 86
746 818 90
1002 806 58
938 782 86
1052 638 88
650 780 78
821 692 84
704 655 80
926 749 77
779 694 75
946 765 82
702 730 75
920 10710 75
780 939 82
938 696 75
658 763 75
1085 623 75
673 663 73
949 690 77
791 692 84
932 813 75
660 858 73
934 751 80
748 749 73
934 665 82
660 10317 82
1095 885 80
918 2030 60
866 1336 86
858 730 114
994 844 84
754 708 84
788 746 86
716 648 60
990 744 84
724 630 82
1116 736 86
669 755 73
879 11475 77
801 916 80
947 680 82
656 749 80
1053 623 78
704 676 75
951 724 82
698 688 82
969 751 82
660 768 80
884 746 80
808 801 66
940 771 77
676 7080 68
794 780 80
677 640 75
956 759 82
785 734 81
892 751 77
660 749 80
914 778 92
872 838 72
1010 776 86
684 816 80
816 662 76
740 624 72
952 7822 86
818 884 88
984 762 74
729 734 75
725 736 80
734 772 73
943 652 77
721 746 82
824 661 75
673 634 73
963 623 75
827 612 82
905 702 73
664 7469 80
741 947 75
673 742 73
986 680 124
663 675 84
1052 631 77
740 725 78
1441 717 77
861 636 75
969 776 77
719 746 78
1078 642 78
693 619 73
882 7695 77
792 824 84
940 880 88
794 818 84
956 854 86
930 844 92
1026 726 62
696 854 84
1126 784 112
744 696 62
910 768 77
773 682 73
967 753 78
680 7111 80
676 941 80
832 679 80
949 652 82
698 707 82
784 642 77
656 596 80
920 782 83
755 669 88
914 736 75
693 713 73
711 738 80
696 711 73
952 11255 82
672 899 80
1098 617 83
663 636 78
922 713 82
775 589 78
915 707 75
704 780 75
1020 720 86
778 750 112
996 666 84
726 702 62
1096 650 112
734 7364 56
990 776 86
880 678 86
974 730 86
681 587 78
825 709 98
725 720 75
944 609 80
732 757 75
880 772 82
696 648 73
894 720 73
805 698 77
902 7068 73
660 906 68
1077 701 80
741 711 68
936 663 82
794 602 77
929 696 80
660 730 78
898 769 75
729 742 75
959 667 80
663 751 75
797 631 80
691 6498 80
924 845 68
814 652 110
938 766 82
728 732 72
780 724 70
724 760 84
978 620 86
716 730 70
1176 608 84
712 720 72
970 667 97
772 642 75
962 7561 73
696 841 73
1047 725 68
707 699 70
972 642 77
716 719 68
1041 678 75
696 701 73
934 659 75
824 688 75
896 707 75
674 592 80
838 711 75
701 8209 80
933 816 80
775 724 73
977 600 77
696 705 73
1002 665 75
821 627 80
929 740 77
666 594 80
784 768 71
785 817 86
958 818 88
943 744 83
1067 8675 83
795 797 88
799 673 79
811 724 86
965 784 81
766 634 84
862 716 72
718 752 72
912 748 84
900 734 70
1020 690 84
684 666 80
731 598 75
700 7412 80
876 920 75
675 633 84
1079 736 77
699 725 75
882 749 82
855 728 73
970 673 77
663 771 75
1048 644 75
689 600 80
933 721 82
726 598 80
933 7291 86
676 889 78
1007 719 73
794 1870 81
864 752 64
736 766 84
890 1250 86
752 746 110
1008 704 86
870 636 86
1004 738 58
704 748 86
942 710 84
862 9900 84
980 880 86
674 652 76
798 661 75
671 644 75
951 704 88
825 613 73
926 828 75
709 717 80
727 721 75
699 633 73
860 709 75
677 651 75
1016 6892 93
674 901 80
856 734 80
826 723 82
931 627 80
702 711 73
1119 667 73
697 640 80
865 761 77
668 698 80
958 717 82
742 742 82
980 750 70
852 7638 84
958 854 84
736 760 84
850 722 88
708 742 88
936 738 84
768 666 86
932 732 82
695 700 71
912 715 71
811 700 77
920 627 75
672 723 75
1077 7172 78
679 789 75
917 660 82
797 607 75
887 717 80
664 721 71
932 709 73
778 715 75
924 638 82
673 694 78
787 659 73
688 694 80
960 669 73
770 7878 77
894 908 80
666 713 75
714 738 78
670 722 71
943 699 82
698 820 66
1176 654 88
752 804 110
1000 702 114
844 686 86
972 696 114
710 744 86
1192 8880 60
786 796 112
958 803 70
712 725 78
1001 715 80
667 744 75
862 734 75
806 717 73
964 642 77
737 697 73
801 665 80
734 598 80
965 773 82
760 7140 75
918 901 75
665 709 78
904 740 75
837 711 75
943 654 77
683 740 75
779 728 73
695 621 78
921 640 75
839 606 80
947 727 80
695 721 78
988 7702 109
860 942 60
1024 638 110
748 752 62
862 674 88
728 626 84
976 654 112
826 724 114
952 774 86
724 736 86
729 711 73
729 746 68
923 613 80
669 6902 86
1051 809 75
701 646 73
957 625 80
803 656 77
880 782 82
699 675 84
1061 782 80
669 713 73
930 653 75
719 730 73
937 722 80
674 715 75
925 8035 66
822 912 81
1297 605 79
672 688 82
1071 636 73
726 642 75
908 719 80
768 627 75
881 956 82
770 820 86
986 750 90
858 740 110
964 662 62
748 8578 60
890 842 60
704 600 84
927 621 90
776 640 82
921 744 77
692 736 73
952 744 77
748 759 68
961 682 75
666 728 80
1082 600 77
668 642 75
948 7195 77
763 828 82
952 717 68
700 652 73
1002 774 80
675 724 75
935 729 77
664 728 77
1052 598 75
687 646 78
961 635 75
797 652 78
906 711 82
658 7734 75
1134 910 90
724 816 84
954 700 82
774 668 70
966 696 84
728 662 82
988 628 72
836 664 88
978 716 84
700 598 84
1015 705 80
671 726 75
877 7318 75
869 932 75
954 642 77
656 617 73
982 665 80
830 682 75
894 732 77
668 650 68
803 786 75
689 817 80
885 736 77
806 740 80
932 644 75
703 8008 80
712 784 78
705 655 73
876 723 80
690 665 78
1046 678 75
704 709 76
897 707 75
829 751 82
956 724 77
842 822 82
1090 682 82
768 736 86
1006 8768 114
834 646 60
1012 742 60
732 744 86
926 746 86
850 705 82
929 661 73
699 715 75
801 594 82
668 683 73
910 725 82
758 640 82
953 692 78
665 7080 78
864 872 77
820 728 80
959 663 77
692 682 77
849 652 75
705 633 73
926 654 80
788 661 75
881 725 77
703 684 73
751 686 73
701 590 73
884 7845 82
662 717 82
824 966 77
780 734 112
1030 756 112
836 678 58
1004 686 60
667 627 75
951 682 73
675 650 75
911 692 82
716 584 82
998 680 82
694 7629 66
875 818 75
797 698 77
936 640 80
672 690 75
1018 586 73
695 642 77
920 705 77
733 669 82
861 725 82
665 761 80
857 677 82
795 749 86
961 6614 77
675 863 80
765 684 80
695 613 75
918 656 75
797 596 77
935 764 137
712 696 82
906 696 84
844 690 82
950 596 84
722 668 86
1072 710 86
698 7066 72
966 810 72
806 636 86
915 740 80
666 701 75
713 707 76
727 696 80
963 702 80
664 702 77
1090 617 86
667 646 75
922 588 77
779 577 77
924 12811 66
672 776 75
980 640 75
748 623 80
903 690 77
673 609 78
965 683 77
665 722 68
848 692 75
826 755 75
922 667 77
660 686 78
759 665 103
693 6936 75
1115 826 75
698 746 75
924 822 84
762 770 82
942 722 82
850 688 76
954 592 68
708 694 82
1074 656 86
746 738 84
1048 658 86
828 588 86
885 6986 71
685 864 75
938 692 80
719 688 78
890 614 77
689 694 75
812 642 73
682 638 76
907 617 77
763 633 77
915 692 73
669 692 80
987 673 80
668 6827 75
893 683 82
690 702 75
1036 653 80
730 638 80
1184 589 73
794 629 70
863 688 80
687 650 73
991 755 79
696 784 77
911 840 80
718 866 86
1074 7548 82
714 878 80
886 762 70
856 704 80
976 629 84
700 700 80
816 596 75
686 632 73
960 715 75
785 625 77
914 759 78
667 709 80
840 711 80
828 6676 78
895 782 78
666 728 80
747 640 80
692 614 75
904 614 75
771 575 75
899 688 77
701 690 75
728 690 73
738 684 75
910 619 75
659 730 82
853 6867 75
674 633 84
936 638 73
817 683 75
901 696 73
680 721 73
744 707 80
674 681 75
853 694 75
666 686 84
1041 600 82
696 596 73
1018 607 80
834 7510 77
891 874 75
699 617 73
1022 663 80
699 738 80
930 617 77
744 648 86
962 648 77
681 592 80
986 590 73
771 611 84
870 711 77
676 621 80
1277 7648 80
695 870 80
865 770 78
786 725 68
963 585 75
695 673 75
925 594 77
788 579 73
884 680 73
666 575 75
822 688 77
663 665 80
858 761 68
809 7456 78
930 765 73
754 730 86
766 672 84
752 686 84
940 780 84
718 620 84
1050 692 98
750 696 72
900 714 86
842 692 80
1018 584 72
720 648 80
1019 7268 80
680 740 73
1103 679 68
667 588 75
949 686 77
660 707 68
896 696 80
840 671 75
944 617 80
673 707 75
844 617 89
688 577 75
904 688 75
709 6380 73
904 845 73
705 705 75
909 702 71
818 690 79
920 577 75
678 694 75
1012 586 80
691 656 73
934 642 77
813 602 86
896 698 75
655 1948 75
730 17646 60
832 1290 112
936 920 62
764 836 84
942 876 86
740 840 86
922 882 62
862 854 58
964 792 82
696 760 84
1012 652 70
675 726 71
896 748 80
694 8119 71
1075 861 82
678 715 73
914 707 77
787 692 88
930 613 82
678 719 80
1076 630 80
721 590 80
873 701 77
747 637 73
959 634 73
688 696 78
904 6754 71
792 832 75
957 612 80
695 642 68
764 726 78
689 600 68
891 715 77
778 704 84
918 708 86
706 708 72
914 712 84
872 742 90
1030 734 86
748 7140 72
862 688 82
762 688 82
943 587 77
804 604 80
908 690 77
692 684 80
941 686 75
721 673 73
931 585 77
690 681 73
888 642 82
672 613 70
928 7622 82
805 778 77
928 634 80
729 629 80
780 615 75
705 577 73
876 690 77
681 656 77
1038 686 82
685 675 78
889 678 77
788 759 80
925 669 77
671 6938 66
782 753 78
728 682 58
906 732 62
776 696 86
964 688 88
732 716 86
936 690 84
830 714 92
1018 680 58
850 738 112
1094 680 86
688 584 75
890 7638 75
888 761 75
880 696 80
688 709 80
867 700 82
797 644 78
922 631 77
694 715 73
1045 621 82
697 630 80
897 644 85
796 671 75
880 701 78
680 6647 68
718 840 75
685 682 80
934 627 77
694 700 75
1070 667 79
665 581 73
902 614 80
756 642 75
881 686 78
782 664 84
1062 734 86
714 724 60
976 7334 62
762 792 86
1010 692 86
720 688 86
880 734 84
924 678 58
1196 652 88
676 690 75
762 589 77
679 637 73
902 678 75
709 575 77
1162 675 75
684 6513 75
865 803 75
794 652 79
903 592 75
664 656 76
1529 604 75
682 600 80
890 688 77
783 658 75
885 667 82
681 667 73
888 675 81
749 673 73
901 7070 77
742 755 75
785 594 80
680 569 78
893 558 77
752 592 75
863 672 71
810 668 60
936 752 86
774 678 58
924 644 62
754 678 58
1150 620 62
734 8014 58
1012 772 114
780 604 60
964 715 86
656 544 73
979 671 75
700 673 75
898 612 82
719 646 80
1506 598 68
682 560 78
912 600 73
796 556 80
870 7107 77
686 646 68
780 690 79
686 669 71
888 657 77
728 669 71
957 604 77
673 675 75
898 644 75
816 625 80
891 659 82
673 594 75
791 604 75
676 6952 78
871 837 82
819 671 73
922 836 77
726 682 86
972 634 86
886 712 86
908 682 114
764 628 86
878 674 84
758 686 60
897 686 84
831 654 80
954 7416 73
673 807 75
796 610 73
677 566 73
876 669 75
672 584 77
935 671 82
675 665 73
830 663 82
769 654 80
915 560 77
669 669 73
1096 556 75
